iter	Passed	Remaining
1662	106093	531869
1663	106154	531794
1664	106212	531701
1665	106274	531626
1666	106330	531525
1667	106395	531467
1668	106458	531399
1669	106531	531380
1670	106595	531317
1671	106655	531238
1672	106720	531178
1673	106783	531112
1674	106846	531041
1675	106909	530975
1676	106975	530922
1677	107031	530821
1678	107093	530746
1679	107159	530692
1680	107223	530632
1681	107291	530590
1682	107359	530544
1683	107424	530488
1684	107487	530421
1685	107549	530348
1686	107621	530326
1687	107682	530246
1688	107743	530167
1689	107812	530132
1690	107870	530036
1691	107929	529951
1692	107992	529883
1693	108056	529820
1694	108111	529712
1695	108179	529672
1696	108243	529607
1697	108313	529575
1698	108381	529531
1699	108442	529456
1700	108506	529391
1701	108573	529344
1702	108638	529285
1703	108697	529199
1704	108767	529163
1705	108827	529083
1706	108889	529011
1707	108960	528983
1708	109022	528910
1709	109092	528877
1710	109167	528863
1711	109230	528796
1712	109292	528724
1713	109354	528651
1714	109410	528551
1715	109479	528512
1716	109548	528472
1717	109609	528396
1718	109673	528331
1719	109737	528271
1720	109802	528214
1721	109872	528176
1722	109938	528124
1723	110004	528073
1724	110067	528002
1725	110140	527986
1726	110196	527885
1727	110260	527818
1728	110326	527766
1729	110399	527749
1730	110470	527720
1731	110534	527655
1732	110603	527614
1733	110670	527569
1734	110739	527526
1735	110806	527479
1736	110861	527372
1737	110924	527308
1738	110988	527241
1739	111061	527223
1740	111121	527142
1741	111182	527065
1742	111252	527030
1743	111318	526976
1744	111389	526944
1745	111452	526878
1746	111512	526798
1747	111578	526741
1748	111639	526667
1749	111701	526590
1750	111766	526534
1751	111829	526467
1752	111900	526436
1753	111966	526385
1754	112041	526372
1755	112103	526297
1756	112163	526216
1757	112234	526188
1758	112299	526126
1759	112366	526080
1760	112431	526022
1761	112501	525988
1762	112565	525921
1763	112629	525859
1764	112691	525788
1765	112747	525688
1766	112810	525619
1767	112869	525531
1768	112938	525490
1769	112998	525408
1770	113060	525339
1771	113124	525276
1772	113184	525195
1773	113250	525141
1774	113314	525075
1775	113372	524987
1776	113432	524905
1777	113502	524871
1778	113570	524823
1779	113632	524754
1780	113703	524723
1781	113772	524681
1782	113834	524609
1783	113897	524541
1784	113960	524475
1785	114026	524417
1786	114093	524371
1787	114162	524331
1788	114229	524281
1789	114298	524239
1790	114353	524137
1791	114416	524070
1792	114479	524002
1793	114543	523937
1794	114608	523880
1795	114674	523825
1796	114743	523783
1797	114812	523742
1798	114873	523666
1799	114942	523625
1800	115001	523539
1801	115062	523462
1802	115124	523392
1803	115187	523323
1804	115250	523255
1805	115313	523188
1806	115380	523137
1807	115451	523108
1808	115522	523074
1809	115588	523023
1810	115658	522984
1811	115725	522935
1812	115795	522899
1813	115863	522854
1814	115923	522772
1815	115988	522716
1816	116056	522667
1817	116112	522568
1818	116171	522485
1819	116241	522449
1820	116303	522377
1821	116369	522322
1822	116432	522255
1823	116495	522184
1824	116558	522118
1825	116619	522041
1826	116684	521983
1827	116748	521921
1828	116815	521870
1829	116872	521775
1830	116926	521667
1831	116981	521561
1832	117038	521467
1833	117101	521401
1834	117165	521339
1835	117227	521266
1836	117293	521212
1837	117353	521131
1838	117416	521061
1839	117476	520981
1840	117546	520944
1841	117605	520859
1842	117669	520796
1843	117736	520747
1844	117803	520696
1845	117868	520638
1846	117937	520599
1847	118004	520549
1848	118064	520468
1849	118135	520432
1850	118208	520410
1851	118273	520352
1852	118343	520313
1853	118405	520243
1854	118464	520158
1855	118529	520097
1856	118587	520009
1857	118648	519934
1858	118710	519859
1859	118778	519817
1860	118836	519727
1861	118895	519641
1862	118954	519556
1863	119014	519476
1864	119082	519430
1865	119154	519400
1866	119217	519334
1867	119293	519321
1868	119358	519263
1869	119417	519179
1870	119478	519100
1871	119544	519047
1872	119598	518939
1873	119667	518898
1874	119735	518854
1875	119797	518782
1876	119854	518688
1877	119918	518625
1878	119977	518542
1879	120039	518469
1880	120098	518385
1881	120166	518335
1882	120231	518278
1883	120293	518205
1884	120356	518139
1885	120415	518054
1886	120485	518016
1887	120545	517938
1888	120620	517922
1889	120682	517847
1890	120743	517771
1891	120806	517703
1892	120876	517668
1893	120931	517568
1894	120993	517496
1895	121058	517434
1896	121117	517350
1897	121175	517263
1898	121245	517222
1899	121309	517160
1900	121376	517112
1901	121443	517059
1902	121502	516975
1903	121561	516892
1904	121618	516796
1905	121689	516764
1906	121754	516706
1907	121817	516639
1908	121887	516600
1909	121956	516559
1910	122030	516539
1911	122105	516520
1912	122176	516487
1913	122245	516444
1914	122313	516399
1915	122382	516356
1916	122445	516288
1917	122507	516218
1918	122570	516149
1919	122627	516055
1920	122683	515958
1921	122736	515850
1922	122802	515797
1923	122867	515736
1924	122938	515704
1925	123007	515661
1926	123080	515636
1927	123143	515567
1928	123210	515516
1929	123277	515467
1930	123337	515384
1931	123391	515282
1932	123460	515237
1933	123528	515191
1934	123600	515163
1935	123662	515089
1936	123727	515032
1937	123796	514989
1938	123856	514907
1939	123918	514835
1940	123981	514770
1941	124043	514697
1942	124108	514637
1943	124179	514604
1944	124244	514544
1945	124312	514498
1946	124370	514407
1947	124436	514355
1948	124504	514307
1949	124563	514225
1950	124635	514192
1951	124698	514126
1952	124761	514057
1953	124830	514017
1954	124888	513927
1955	124954	513872
1956	125016	513801
1957	125079	513734
1958	125142	513665
1959	125205	513599
1960	125265	513518
1961	125337	513489
1962	125400	513420
1963	125465	513360
1964	125521	513264
1965	125586	513204
1966	125652	513151
1967	125720	513101
1968	125792	513071
1969	125860	513024
1970	125923	512958
1971	125994	512921
1972	126060	512869
1973	126119	512785
1974	126190	512750
1975	126254	512684
1976	126320	512629
1977	126384	512568
1978	126452	512520
1979	126518	512462
1980	126588	512425
1981	126650	512354
1982	126715	512294
1983	126778	512225
1984	126847	512183
1985	126905	512093
1986	126970	512034
1987	127033	511969
1988	127101	511918
1989	127160	511837
1990	127223	511768
1991	127291	511722
1992	127356	511663
1993	127417	511585
1994	127480	511521
1995	127542	511449
1996	127610	511400
1997	127671	511323
1998	127730	511241
1999	127792	511171
2000	127864	511139
2001	127928	511074
2002	127993	511016
2003	128060	510963
2004	128123	510895
2005	128181	510808
2006	128244	510740
2007	128304	510663
2008	128379	510641
2009	128448	510597
2010	128510	510527
2011	128566	510431
2012	128624	510346
2013	128681	510253
2014	128748	510200
2015	128811	510133
2016	128880	510091
2017	128943	510022
2018	129003	509943
2019	129065	509874
2020	129123	509787
2021	129190	509733
2022	129251	509659
2023	129315	509594
2024	129383	509545
2025	129447	509483
2026	129510	509416
2027	129570	509335
2028	129636	509280
2029	129704	509232
2030	129764	509156
2031	129828	509092
2032	129886	509003
2033	129942	508908
2034	130002	508829
2035	130055	508725
2036	130120	508664
2037	130186	508610
2038	130251	508550
2039	130314	508480
2040	130374	508401
2041	130444	508361
2042	130514	508322
2043	130578	508258
2044	130648	508217
2045	130714	508162
2046	130782	508114
2047	130846	508053
2048	130909	507984
2049	130976	507932
2050	131042	507876
2051	131101	507793
2052	131165	507731
2053	131233	507683
2054	131301	507634
2055	131365	507571
2056	131424	507488
2057	131491	507437
2058	131550	507355
2059	131616	507299
2060	131680	507234
2061	131745	507174
2062	131803	507087
2063	131868	507028
2064	131941	507001
2065	132015	506977
2066	132078	506907
2067	132129	506793
2068	132205	506775
2069	132275	506735
2070	132337	506665
2071	132404	506613
2072	132462	506527
2073	132517	506427
2074	132580	506362
2075	132644	506298
2076	132708	506232
2077	132780	506202
2078	132844	506138
2079	132904	506057
2080	132971	506007
2081	133030	505926
2082	133096	505868
2083	133163	505818
2084	133222	505734
2085	133285	505665
2086	133353	505619
2087	133418	505560
2088	133489	505520
2089	133545	505428
2090	133615	505385
2091	133680	505327
2092	133743	505260
2093	133813	505219
2094	133876	505153
2095	133939	505084
2096	134007	505034
2097	134067	504957
2098	134135	504909
2099	134194	504826
2100	134261	504774
2101	134334	504746
2102	134407	504713
2103	134478	504677
2104	134533	504579
2105	134598	504522
2106	134666	504470
2107	134724	504384
2108	134792	504337
2109	134864	504302
2110	134937	504273
2111	135005	504226
2112	135072	504171
2113	135142	504132
2114	135207	504071
2115	135271	504007
2116	135334	503942
2117	135401	503887
2118	135467	503829
2119	135539	503797
2120	135605	503740
2121	135678	503710
2122	135740	503639
2123	135800	503562
2124	135857	503471
2125	135929	503436
2126	135987	503350
2127	136054	503298
2128	136107	503195
2129	136178	503158
2130	136251	503127
2131	136323	503092
2132	136381	503005
2133	136445	502943
2134	136515	502901
2135	136578	502835
2136	136644	502775
2137	136709	502718
2138	136775	502660
2139	136838	502595
2140	136888	502479
2141	136953	502418
2142	137023	502377
2143	137089	502321
2144	137142	502216
2145	137196	502117
2146	137259	502047
2147	137324	501989
2148	137387	501920
2149	137444	501833
2150	137502	501745
2151	137572	501705
2152	137641	501659
2153	137706	501599
2154	137768	501527
2155	137838	501487
2156	137897	501406
2157	137969	501369
2158	138038	501323
2159	138102	501262
2160	138167	501202
2161	138230	501134
2162	138293	501067
2163	138354	500992
2164	138419	500931
2165	138483	500867
2166	138551	500819
2167	138624	500787
2168	138689	500726
2169	138755	500671
2170	138818	500601
2171	138883	500542
2172	138942	500462
2173	139008	500404
2174	139071	500336
2175	139136	500276
2176	139205	500232
2177	139268	500163
2178	139329	500088
2179	139388	500007
2180	139445	499919
2181	139511	499864
2182	139576	499801
2183	139638	499731
2184	139696	499646
2185	139759	499579
2186	139832	499546
2187	139893	499473
2188	139952	499393
2189	140022	499348
2190	140088	499294
2191	140152	499230
2192	140215	499160
2193	140274	499081
2194	140337	499012
2195	140398	498939
2196	140466	498887
2197	140528	498818
2198	140589	498744
2199	140651	498674
2200	140718	498620
2201	140788	498578
2202	140850	498506
2203	140910	498428
2204	140982	498394
2205	141047	498332
2206	141115	498285
2207	141186	498244
2208	141258	498210
2209	141330	498172
2210	141399	498126
2211	141462	498059
2212	141529	498005
2213	141597	497957
2214	141661	497893
2215	141715	497793
2216	141778	497728
2217	141841	497661
2218	141907	497604
2219	141974	497551
2220	142034	497472
2221	142103	497426
2222	142172	497381
2223	142241	497334
2224	142306	497274
2225	142379	497239
2226	142451	497203
2227	142515	497139
2228	142580	497080
2229	142646	497024
2230	142706	496945
2231	142771	496885
2232	142831	496808
2233	142895	496743
2234	142962	496689
2235	143031	496643
2236	143094	496577
2237	143151	496490
2238	143215	496426
2239	143274	496344
2240	143341	496288
2241	143407	496234
2242	143472	496172
2243	143538	496116
2244	143602	496053
2245	143670	496003
2246	143740	495959
2247	143808	495910
2248	143876	495858
2249	143933	495769
2250	144002	495722
2251	144070	495674
2252	144135	495613
2253	144201	495555
2254	144271	495512
2255	144338	495459
2256	144401	495392
2257	144455	495293
2258	144519	495231
2259	144577	495147
2260	144639	495073
2261	144704	495013
2262	144772	494963
2263	144835	494897
2264	144897	494826
2265	144957	494748
2266	145031	494720
2267	145086	494625
2268	145152	494568
2269	145223	494526
2270	145290	494472
2271	145343	494372
2272	145401	494287
2273	145467	494232
2274	145530	494163
2275	145594	494100
2276	145651	494014
2277	145720	493966
2278	145786	493907
2279	145854	493857
2280	145930	493833
2281	145996	493779
2282	146058	493708
2283	146118	493629
2284	146185	493576
2285	146242	493489
2286	146305	493422
2287	146370	493361
2288	146434	493298
2289	146495	493224
2290	146564	493175
2291	146632	493123
2292	146688	493034
2293	146754	492976
2294	146817	492911
2295	146881	492846
2296	146945	492781
2297	147013	492731
2298	147083	492687
2299	147152	492639
2300	147225	492606
2301	147285	492529
2302	147343	492444
2303	147414	492403
2304	147476	492334
2305	147539	492268
2306	147605	492211
2307	147673	492161
2308	147739	492103
2309	147809	492059
2310	147879	492013
2311	147945	491956
2312	148007	491885
2313	148076	491840
2314	148137	491766
2315	148204	491711
2316	148271	491656
2317	148339	491608
2318	148413	491575
2319	148477	491510
2320	148547	491466
2321	148618	491425
2322	148693	491399
2323	148768	491369
2324	148835	491316
2325	148897	491246
2326	148966	491198
2327	149031	491137
2328	149096	491078
2329	149169	491042
2330	149238	490995
2331	149306	490944
2332	149374	490893
2333	149441	490839
2334	149502	490766
2335	149570	490713
2336	149642	490675
2337	149707	490613
2338	149775	490564
2339	149835	490488
2340	149893	490401
2341	149963	490357
2342	150026	490290
2343	150085	490212
2344	150154	490161
2345	150222	490111
2346	150283	490038
2347	150351	489988
2348	150416	489927
2349	150481	489864
2350	150540	489785
2351	150595	489690
2352	150659	489626
2353	150719	489551
2354	150774	489458
2355	150836	489387
2356	150894	489301
2357	150952	489217
2358	151016	489154
2359	151078	489083
2360	151144	489027
2361	151197	488926
2362	151270	488891
2363	151348	488873
2364	151409	488800
2365	151470	488727
2366	151526	488636
2367	151591	488575
2368	151660	488528
2369	151733	488492
2370	151802	488443
2371	151875	488410
2372	151940	488348
2373	152004	488284
2374	152066	488213
2375	152129	488144
2376	152188	488065
2377	152251	487999
2378	152328	487974
2379	152390	487904
2380	152457	487851
2381	152522	487790
2382	152592	487744
2383	152648	487655
2384	152717	487608
2385	152782	487546
2386	152852	487502
2387	152925	487466
2388	152997	487427
2389	153064	487371
2390	153130	487315
2391	153188	487230
2392	153257	487181
2393	153320	487117
2394	153389	487068
2395	153463	487034
2396	153539	487009
2397	153593	486911
2398	153665	486874
2399	153732	486819
2400	153797	486759
2401	153859	486687
2402	153924	486626
2403	153990	486568
2404	154059	486520
2405	154124	486457
2406	154198	486427
2407	154268	486381
2408	154330	486310
2409	154396	486251
2410	154460	486189
2411	154518	486105
2412	154578	486028
2413	154641	485961
2414	154711	485916
2415	154786	485885
2416	154842	485796
2417	154916	485762
2418	154978	485693
2419	155042	485629
2420	155116	485597
2421	155172	485506
2422	155239	485450
2423	155305	485392
2424	155373	485341
2425	155437	485277
2426	155505	485226
2427	155566	485151
2428	155635	485102
2429	155703	485051
2430	155764	484979
2431	155821	484892
2432	155881	484815
2433	155949	484763
2434	156016	484709
2435	156077	484633
2436	156153	484608
2437	156217	484543
2438	156281	484478
2439	156342	484405
2440	156406	484339
2441	156464	484259
2442	156525	484185
2443	156593	484134
2444	156660	484078
2445	156725	484017
2446	156792	483960
2447	156863	483919
2448	156929	483862
2449	156998	483813
2450	157067	483763
2451	157139	483723
2452	157197	483641
2453	157262	483578
2454	157328	483519
2455	157392	483455
2456	157456	483390
2457	157521	483331
2458	157593	483291
2459	157658	483228
2460	157723	483169
2461	157786	483100
2462	157851	483038
2463	157913	482968
2464	157973	482891
2465	158036	482826
2466	158109	482787
2467	158167	482704
2468	158232	482643
2469	158294	482573
2470	158360	482516
2471	158423	482447
2472	158486	482379
2473	158544	482297
2474	158606	482227
2475	158672	482170
2476	158735	482102
2477	158790	482011
2478	158853	481944
2479	158912	481864
2480	158984	481824
2481	159052	481770
2482	159117	481709
2483	159185	481657
2484	159252	481601
2485	159312	481526
2486	159381	481478
2487	159448	481422
2488	159507	481343
2489	159571	481277
2490	159631	481201
2491	159691	481123
2492	159754	481056
2493	159814	480982
2494	159880	480924
2495	159946	480866
2496	160013	480808
2497	160077	480744
2498	160135	480663
2499	160196	480590
2500	160259	480522
2501	160328	480472
2502	160390	480403
2503	160453	480336
2504	160522	480286
2505	160578	480197
2506	160648	480151
2507	160716	480100
2508	160783	480043
2509	160855	480003
2510	160922	479947
2511	160986	479883
2512	161056	479836
2513	161124	479785
2514	161192	479732
2515	161256	479668
2516	161330	479634
2517	161396	479573
