iter	MAE
4774	1122.303445
4775	1122.270415
4776	1122.232521
4777	1122.199171
4778	1122.159456
4779	1122.131808
4780	1122.105477
4781	1122.073385
4782	1122.037567
4783	1122.012379
4784	1121.982727
4785	1121.952933
4786	1121.921214
4787	1121.883337
4788	1121.857702
4789	1121.818623
4790	1121.789477
4791	1121.756927
4792	1121.719343
4793	1121.692867
4794	1121.658409
4795	1121.628243
4796	1121.597761
4797	1121.56347
4798	1121.53918
4799	1121.50734
4800	1121.468094
4801	1121.441602
4802	1121.417267
4803	1121.383733
4804	1121.351598
4805	1121.316051
4806	1121.2845
4807	1121.257857
4808	1121.230442
4809	1121.195617
4810	1121.16906
4811	1121.129107
4812	1121.099849
4813	1121.063798
4814	1121.043854
4815	1121.01124
4816	1120.979446
4817	1120.950948
4818	1120.924871
4819	1120.890942
4820	1120.855382
4821	1120.826824
4822	1120.793903
4823	1120.761612
4824	1120.728672
4825	1120.699017
4826	1120.671852
4827	1120.64562
4828	1120.613018
4829	1120.586268
4830	1120.553349
4831	1120.520585
4832	1120.49124
4833	1120.458669
4834	1120.434069
4835	1120.405423
4836	1120.38098
4837	1120.355708
4838	1120.333903
4839	1120.305757
4840	1120.274918
4841	1120.249454
4842	1120.223362
4843	1120.188064
4844	1120.160311
4845	1120.128152
4846	1120.086167
4847	1120.059795
4848	1120.030799
4849	1120.001244
4850	1119.968832
4851	1119.934881
4852	1119.910659
4853	1119.885135
4854	1119.859593
4855	1119.83788
4856	1119.8101
4857	1119.781159
4858	1119.753411
4859	1119.709606
4860	1119.674237
4861	1119.640326
4862	1119.604218
4863	1119.57899
4864	1119.552847
4865	1119.515953
4866	1119.485736
4867	1119.457046
4868	1119.428865
4869	1119.403971
4870	1119.370183
4871	1119.339761
4872	1119.303469
4873	1119.269147
4874	1119.241334
4875	1119.219878
4876	1119.180996
4877	1119.152748
4878	1119.107486
4879	1119.074216
4880	1119.044192
4881	1119.017353
4882	1118.988117
4883	1118.963302
4884	1118.931367
4885	1118.90364
4886	1118.869287
4887	1118.83671
4888	1118.809462
4889	1118.781494
4890	1118.754465
4891	1118.724843
4892	1118.696487
4893	1118.663862
4894	1118.639067
4895	1118.610679
4896	1118.584004
4897	1118.555698
4898	1118.509775
4899	1118.48439
4900	1118.449126
4901	1118.425694
4902	1118.400775
4903	1118.357956
4904	1118.330428
4905	1118.301263
4906	1118.274487
4907	1118.25026
4908	1118.212962
4909	1118.186177
4910	1118.15388
4911	1118.127654
4912	1118.098473
4913	1118.071072
4914	1118.042133
4915	1118.015165
4916	1117.982761
4917	1117.95734
4918	1117.93535
4919	1117.905458
4920	1117.876388
4921	1117.848653
4922	1117.821887
4923	1117.788661
4924	1117.76505
4925	1117.721114
4926	1117.689697
4927	1117.651428
4928	1117.612637
4929	1117.578585
4930	1117.554822
4931	1117.516852
4932	1117.484238
4933	1117.462592
4934	1117.435505
4935	1117.417373
4936	1117.385224
4937	1117.35926
4938	1117.329419
4939	1117.301672
4940	1117.278175
4941	1117.255817
4942	1117.234062
4943	1117.205261
4944	1117.169762
4945	1117.136647
4946	1117.113925
4947	1117.087281
4948	1117.063568
4949	1117.030231
4950	1117.003952
4951	1116.972382
4952	1116.941713
4953	1116.918192
4954	1116.888955
4955	1116.861512
4956	1116.841099
4957	1116.818775
4958	1116.783643
4959	1116.748515
4960	1116.724248
4961	1116.688186
4962	1116.654921
4963	1116.608753
4964	1116.57495
4965	1116.548003
4966	1116.513912
4967	1116.489882
4968	1116.463388
4969	1116.436296
4970	1116.417418
4971	1116.38315
4972	1116.349752
4973	1116.314825
4974	1116.295011
4975	1116.269453
4976	1116.242896
4977	1116.215615
4978	1116.176284
4979	1116.144803
4980	1116.120165
4981	1116.087677
4982	1116.047458
4983	1116.015324
4984	1115.992398
4985	1115.969825
4986	1115.939092
4987	1115.902037
4988	1115.870943
4989	1115.834564
4990	1115.800788
4991	1115.772809
4992	1115.737425
4993	1115.712934
4994	1115.683976
4995	1115.658924
4996	1115.622264
4997	1115.596262
4998	1115.579332
4999	1115.555875
5000	1115.52575
5001	1115.500189
5002	1115.471842
5003	1115.443735
5004	1115.415662
5005	1115.383815
5006	1115.347612
5007	1115.320892
5008	1115.289755
5009	1115.252185
5010	1115.218649
5011	1115.179374
5012	1115.151028
5013	1115.128547
5014	1115.103044
5015	1115.07094
5016	1115.042176
5017	1115.01838
5018	1114.998427
5019	1114.971177
5020	1114.951769
5021	1114.921937
5022	1114.895606
5023	1114.8717
5024	1114.845059
5025	1114.816789
5026	1114.788331
5027	1114.765061
5028	1114.738029
5029	1114.702093
5030	1114.669792
5031	1114.645595
5032	1114.622482
5033	1114.593648
5034	1114.555698
5035	1114.522735
5036	1114.501404
5037	1114.47631
5038	1114.450733
5039	1114.41108
5040	1114.384637
5041	1114.362048
5042	1114.330395
5043	1114.307994
5044	1114.28682
5045	1114.259582
5046	1114.23801
5047	1114.219561
5048	1114.198972
5049	1114.171627
5050	1114.145994
5051	1114.123636
5052	1114.092813
5053	1114.068703
5054	1114.039341
5055	1114.006058
5056	1113.972978
5057	1113.951804
5058	1113.922215
5059	1113.898652
5060	1113.878503
5061	1113.854353
5062	1113.834683
5063	1113.798668
5064	1113.77241
5065	1113.744879
5066	1113.717883
5067	1113.685036
5068	1113.660296
5069	1113.635599
5070	1113.608127
5071	1113.579642
5072	1113.558039
5073	1113.535768
5074	1113.501528
5075	1113.46815
5076	1113.434662
5077	1113.414096
5078	1113.388572
5079	1113.359466
5080	1113.317916
5081	1113.283493
5082	1113.249855
5083	1113.224158
5084	1113.194664
5085	1113.162883
5086	1113.128687
5087	1113.102003
5088	1113.078632
5089	1113.053508
5090	1113.020678
5091	1112.99493
5092	1112.960261
5093	1112.9319
5094	1112.898571
5095	1112.861515
5096	1112.834633
5097	1112.812574
5098	1112.787006
5099	1112.756765
5100	1112.734073
5101	1112.70716
5102	1112.677066
5103	1112.649963
5104	1112.620802
5105	1112.594751
5106	1112.567433
5107	1112.543258
5108	1112.507838
5109	1112.486534
5110	1112.464073
5111	1112.426082
5112	1112.398853
5113	1112.376314
5114	1112.349399
5115	1112.320027
5116	1112.286824
5117	1112.264872
5118	1112.225568
5119	1112.20185
5120	1112.176083
5121	1112.154091
5122	1112.132122
5123	1112.114677
5124	1112.091254
5125	1112.062153
5126	1112.030034
5127	1112.000759
5128	1111.972279
5129	1111.938384
5130	1111.900924
5131	1111.876497
5132	1111.852663
5133	1111.832242
5134	1111.798827
5135	1111.772878
5136	1111.742366
5137	1111.71801
5138	1111.69481
5139	1111.669525
5140	1111.636969
5141	1111.619608
5142	1111.584583
5143	1111.552282
5144	1111.526253
5145	1111.493586
5146	1111.468141
5147	1111.440951
5148	1111.41887
5149	1111.395672
5150	1111.36974
5151	1111.341889
5152	1111.322814
5153	1111.300048
5154	1111.282425
5155	1111.264917
5156	1111.234142
5157	1111.216339
5158	1111.19914
5159	1111.171107
5160	1111.141652
5161	1111.112641
5162	1111.083544
5163	1111.037712
5164	1111.006549
5165	1110.981807
5166	1110.958354
5167	1110.931348
5168	1110.899799
5169	1110.871223
5170	1110.843073
5171	1110.817689
5172	1110.785081
5173	1110.760735
5174	1110.739733
5175	1110.719064
5176	1110.698555
5177	1110.669187
5178	1110.639559
5179	1110.617812
5180	1110.584455
5181	1110.566891
5182	1110.537174
5183	1110.508591
5184	1110.48104
5185	1110.453236
5186	1110.42804
5187	1110.397259
5188	1110.366888
5189	1110.331379
5190	1110.303443
5191	1110.281554
5192	1110.258898
5193	1110.223747
5194	1110.196646
5195	1110.166277
5196	1110.142572
5197	1110.111021
5198	1110.076386
5199	1110.05613
5200	1110.019782
5201	1109.995348
5202	1109.96528
5203	1109.935357
5204	1109.914376
5205	1109.892912
5206	1109.859875
5207	1109.833981
5208	1109.810081
5209	1109.783358
5210	1109.756159
5211	1109.723435
5212	1109.69239
5213	1109.659584
5214	1109.639673
5215	1109.616932
5216	1109.59017
5217	1109.566803
5218	1109.532789
5219	1109.510077
5220	1109.486352
5221	1109.45984
5222	1109.431562
5223	1109.411379
5224	1109.377563
5225	1109.34799
5226	1109.317079
5227	1109.29408
5228	1109.26751
5229	1109.243385
5230	1109.225304
5231	1109.20012
5232	1109.165324
5233	1109.14188
5234	1109.121665
5235	1109.091111
5236	1109.057478
5237	1109.034055
5238	1109.001129
5239	1108.979527
5240	1108.954469
5241	1108.923578
5242	1108.895513
5243	1108.874453
5244	1108.837776
5245	1108.813059
5246	1108.792424
5247	1108.766669
5248	1108.74302
5249	1108.716572
5250	1108.681738
5251	1108.662206
5252	1108.636519
5253	1108.610083
5254	1108.587444
5255	1108.560037
5256	1108.53658
5257	1108.509322
5258	1108.483523
5259	1108.451246
5260	1108.42261
5261	1108.401539
5262	1108.380141
5263	1108.356299
5264	1108.326775
5265	1108.300996
5266	1108.271802
5267	1108.246798
5268	1108.216406
5269	1108.181596
5270	1108.162889
5271	1108.145206
5272	1108.115974
5273	1108.096518
5274	1108.068578
5275	1108.037776
5276	1108.00948
5277	1107.9847
5278	1107.953132
5279	1107.926721
5280	1107.894831
5281	1107.870902
5282	1107.844398
5283	1107.814964
5284	1107.789253
5285	1107.750321
5286	1107.721673
5287	1107.697393
5288	1107.673394
5289	1107.641972
5290	1107.615687
5291	1107.585035
5292	1107.557878
5293	1107.528034
5294	1107.498034
5295	1107.480643
5296	1107.451674
5297	1107.43452
5298	1107.400643
5299	1107.377515
5300	1107.348241
5301	1107.321777
5302	1107.302471
5303	1107.274292
5304	1107.246818
5305	1107.228583
5306	1107.199177
5307	1107.176778
5308	1107.148666
5309	1107.109691
5310	1107.086411
5311	1107.060677
5312	1107.027529
5313	1107.002031
5314	1106.974642
5315	1106.942393
5316	1106.917734
5317	1106.89493
5318	1106.860456
5319	1106.824739
5320	1106.796242
5321	1106.764603
5322	1106.741105
5323	1106.709394
5324	1106.672494
5325	1106.64319
5326	1106.614508
5327	1106.589697
5328	1106.566459
5329	1106.549168
5330	1106.530151
5331	1106.496843
5332	1106.477183
5333	1106.448971
5334	1106.427298
5335	1106.406167
5336	1106.382953
5337	1106.350784
5338	1106.323988
5339	1106.299761
5340	1106.276845
5341	1106.249167
5342	1106.220664
5343	1106.19233
5344	1106.168852
5345	1106.138668
5346	1106.112884
5347	1106.090009
5348	1106.056903
5349	1106.033815
5350	1106.011821
5351	1105.980172
5352	1105.957085
5353	1105.934029
5354	1105.90943
5355	1105.883985
5356	1105.867592
5357	1105.842017
5358	1105.815051
5359	1105.796099
5360	1105.780671
5361	1105.755107
5362	1105.730692
5363	1105.706485
5364	1105.678985
5365	1105.654503
5366	1105.629674
5367	1105.593695
5368	1105.569575
5369	1105.54727
5370	1105.513042
5371	1105.485149
5372	1105.46144
5373	1105.423747
5374	1105.403288
5375	1105.378102
5376	1105.359559
5377	1105.339699
5378	1105.322283
5379	1105.294715
5380	1105.269649
5381	1105.245384
5382	1105.218694
5383	1105.198653
5384	1105.173513
5385	1105.156171
5386	1105.122335
5387	1105.090982
5388	1105.060653
5389	1105.031154
5390	1104.999946
5391	1104.978681
5392	1104.954394
5393	1104.922189
5394	1104.900035
5395	1104.878067
5396	1104.854516
5397	1104.823599
5398	1104.79643
5399	1104.766091
5400	1104.742006
5401	1104.712988
5402	1104.681994
5403	1104.662441
5404	1104.635494
5405	1104.617681
5406	1104.591792
5407	1104.562433
5408	1104.541547
5409	1104.522244
5410	1104.497576
5411	1104.464345
5412	1104.436262
5413	1104.409159
5414	1104.385219
5415	1104.366209
5416	1104.344246
5417	1104.322665
5418	1104.298896
5419	1104.275923
5420	1104.245703
5421	1104.214857
5422	1104.180086
5423	1104.158795
5424	1104.139576
5425	1104.118119
5426	1104.089195
5427	1104.05964
5428	1104.028725
5429	1104.010124
5430	1103.981393
5431	1103.952872
5432	1103.92671
5433	1103.893929
5434	1103.8674
5435	1103.844501
5436	1103.824504
5437	1103.794523
5438	1103.762251
5439	1103.74271
5440	1103.72227
5441	1103.701588
5442	1103.68173
5443	1103.64477
5444	1103.617386
5445	1103.594639
5446	1103.572604
5447	1103.552073
5448	1103.535046
5449	1103.505164
5450	1103.477658
5451	1103.449488
5452	1103.433499
5453	1103.408851
5454	1103.38584
5455	1103.357414
5456	1103.337777
5457	1103.306953
5458	1103.284539
5459	1103.252858
5460	1103.229315
5461	1103.206812
5462	1103.183963
5463	1103.164387
5464	1103.141555
5465	1103.117024
5466	1103.097835
5467	1103.074483
5468	1103.047298
5469	1103.020701
5470	1102.997693
5471	1102.975407
5472	1102.950593
5473	1102.908885
5474	1102.884378
5475	1102.858787
5476	1102.836521
5477	1102.805692
5478	1102.783962
5479	1102.747441
5480	1102.727103
5481	1102.704239
5482	1102.680857
5483	1102.652941
5484	1102.629257
5485	1102.611405
5486	1102.587335
5487	1102.566614
5488	1102.540567
5489	1102.519145
5490	1102.499078
5491	1102.472837
5492	1102.450637
5493	1102.417903
5494	1102.396913
5495	1102.365424
5496	1102.33918
5497	1102.31076
5498	1102.286799
5499	1102.270716
5500	1102.241787
5501	1102.213989
5502	1102.182341
5503	1102.155303
5504	1102.131407
5505	1102.107776
5506	1102.086065
5507	1102.059958
5508	1102.037665
5509	1102.013769
5510	1101.986858
5511	1101.955784
5512	1101.937976
5513	1101.907675
5514	1101.889666
5515	1101.859556
5516	1101.831077
5517	1101.805409
5518	1101.780997
5519	1101.762174
5520	1101.738049
5521	1101.70958
5522	1101.685645
5523	1101.664706
5524	1101.640462
5525	1101.615817
5526	1101.597058
5527	1101.559997
5528	1101.540296
5529	1101.518407
5530	1101.491943
5531	1101.474425
5532	1101.452563
5533	1101.430744
5534	1101.408189
5535	1101.390507
5536	1101.365067
5537	1101.334034
5538	1101.304203
5539	1101.277288
5540	1101.252173
5541	1101.230125
5542	1101.203426
5543	1101.180868
5544	1101.159659
5545	1101.128127
5546	1101.103891
5547	1101.07891
5548	1101.06359
5549	1101.039158
5550	1101.01101
5551	1100.986086
5552	1100.961174
5553	1100.929217
5554	1100.901696
5555	1100.884123
5556	1100.868474
5557	1100.844821
5558	1100.820587
5559	1100.785332
5560	1100.760838
5561	1100.733615
5562	1100.715762
5563	1100.688109
5564	1100.654989
5565	1100.627434
5566	1100.602555
5567	1100.580997
5568	1100.562136
5569	1100.537807
5570	1100.518189
5571	1100.50089
5572	1100.478879
5573	1100.455
5574	1100.415014
5575	1100.395857
5576	1100.35968
5577	1100.327839
5578	1100.311006
5579	1100.285934
5580	1100.249758
5581	1100.227597
5582	1100.206869
5583	1100.185307
5584	1100.159541
5585	1100.138372
5586	1100.106034
5587	1100.084441
5588	1100.059316
5589	1100.037756
5590	1100.016523
5591	1099.9919
5592	1099.96422
5593	1099.940825
5594	1099.906344
5595	1099.881088
5596	1099.854779
5597	1099.825433
5598	1099.795877
5599	1099.773593
5600	1099.750828
5601	1099.723793
5602	1099.697371
5603	1099.677508
5604	1099.655366
5605	1099.62956
5606	1099.601177
5607	1099.579941
5608	1099.56389
5609	1099.536894
5610	1099.508132
5611	1099.472596
5612	1099.447875
5613	1099.420823
5614	1099.381551
5615	1099.355078
5616	1099.327714
5617	1099.304584
5618	1099.284251
5619	1099.265243
5620	1099.242506
5621	1099.216145
5622	1099.187823
5623	1099.161968
5624	1099.14124
5625	1099.120848
5626	1099.093503
5627	1099.075583
5628	1099.043395
5629	1099.019624
5630	1098.994465
5631	1098.970133
5632	1098.935625
5633	1098.920448
5634	1098.899015
5635	1098.87776
5636	1098.847794
5637	1098.831868
5638	1098.809897
5639	1098.790953
5640	1098.76962
5641	1098.750084
5642	1098.728957
5643	1098.708508
5644	1098.681103
5645	1098.656176
5646	1098.624747
5647	1098.598686
5648	1098.580844
5649	1098.555307
5650	1098.536657
5651	1098.507697
5652	1098.481698
5653	1098.456698
5654	1098.435122
5655	1098.405026
5656	1098.372089
5657	1098.352549
5658	1098.334966
5659	1098.305164
5660	1098.282621
5661	1098.253872
5662	1098.237081
5663	1098.217807
5664	1098.190018
5665	1098.171725
5666	1098.151853
5667	1098.121327
5668	1098.099144
5669	1098.073272
5670	1098.039959
5671	1098.012095
5672	1097.995911
5673	1097.972845
5674	1097.947473
5675	1097.918194
5676	1097.897239
5677	1097.875705
5678	1097.849296
5679	1097.827995
5680	1097.803044
5681	1097.777379
5682	1097.756692
5683	1097.733966
5684	1097.706548
5685	1097.676727
5686	1097.657384
5687	1097.62394
5688	1097.598868
5689	1097.569188
5690	1097.548183
5691	1097.52378
5692	1097.506013
5693	1097.485096
5694	1097.464201
5695	1097.441684
5696	1097.418237
5697	1097.397889
5698	1097.370789
5699	1097.34562
5700	1097.314235
5701	1097.286174
5702	1097.26553
5703	1097.244527
5704	1097.221755
5705	1097.201776
5706	1097.171494
5707	1097.142545
5708	1097.116728
5709	1097.091413
5710	1097.068807
5711	1097.041431
5712	1097.015935
5713	1096.990991
5714	1096.972046
5715	1096.951384
5716	1096.929694
5717	1096.906037
5718	1096.89107
5719	1096.873452
5720	1096.851203
5721	1096.821303
5722	1096.796357
5723	1096.779082
5724	1096.753511
5725	1096.731611
5726	1096.703989
5727	1096.675835
5728	1096.652248
5729	1096.621727
5730	1096.602185
5731	1096.583424
5732	1096.558733
5733	1096.534501
5734	1096.513589
5735	1096.485123
5736	1096.454739
5737	1096.426622
5738	1096.409053
5739	1096.389021
5740	1096.365771
5741	1096.342613
5742	1096.316198
5743	1096.297169
5744	1096.274912
5745	1096.250426
5746	1096.222615
5747	1096.204673
5748	1096.177176
5749	1096.156538
5750	1096.126414
5751	1096.102736
5752	1096.082853
5753	1096.054596
5754	1096.037198
5755	1096.002678
5756	1095.981286
5757	1095.95497
5758	1095.936054
5759	1095.906373
5760	1095.877734
5761	1095.849843
5762	1095.825953
5763	1095.811559
5764	1095.792455
5765	1095.772911
5766	1095.748329
5767	1095.723693
5768	1095.706042
5769	1095.678273
5770	1095.659351
5771	1095.64081
5772	1095.617258
5773	1095.594906
5774	1095.576626
5775	1095.550476
5776	1095.529047
5777	1095.506119
5778	1095.486541
5779	1095.460545
5780	1095.436335
5781	1095.416689
5782	1095.389165
5783	1095.368431
5784	1095.341709
5785	1095.324088
5786	1095.292946
5787	1095.268022
5788	1095.24536
5789	1095.211026
5790	1095.178539
5791	1095.160764
5792	1095.137806
5793	1095.11838
5794	1095.097414
5795	1095.075747
5796	1095.043454
5797	1095.018192
5798	1095.003342
5799	1094.976812
5800	1094.958707
5801	1094.934345
5802	1094.898973
5803	1094.881649
5804	1094.861934
5805	1094.840758
5806	1094.816169
5807	1094.78913
5808	1094.768693
5809	1094.746625
5810	1094.715511
5811	1094.689458
5812	1094.669421
5813	1094.646336
5814	1094.625943
5815	1094.605388
5816	1094.586906
5817	1094.569262
5818	1094.542063
5819	1094.516165
5820	1094.494525
5821	1094.471907
5822	1094.443711
5823	1094.415792
5824	1094.397074
5825	1094.378433
5826	1094.357314
5827	1094.339119
5828	1094.311572
5829	1094.291786
5830	1094.277682
5831	1094.261674
5832	1094.241751
5833	1094.217045
5834	1094.197152
5835	1094.172972
5836	1094.148042
5837	1094.127665
5838	1094.104236
5839	1094.082275
5840	1094.060206
5841	1094.043218
5842	1094.028188
5843	1093.998981
5844	1093.976558
5845	1093.957311
5846	1093.928165
5847	1093.899817
5848	1093.873395
5849	1093.842135
5850	1093.814257
5851	1093.787789
5852	1093.758799
5853	1093.73659
5854	1093.712858
5855	1093.689866
5856	1093.668003
5857	1093.648221
5858	1093.623161
5859	1093.604566
5860	1093.575166
5861	1093.551554
5862	1093.522469
5863	1093.500333
5864	1093.48113
5865	1093.457067
5866	1093.435857
5867	1093.419188
5868	1093.404054
5869	1093.386064
5870	1093.36561
5871	1093.343681
5872	1093.325321
5873	1093.306254
5874	1093.270666
5875	1093.245182
5876	1093.219621
5877	1093.199224
5878	1093.183811
5879	1093.16022
5880	1093.134165
5881	1093.104726
5882	1093.086195
5883	1093.06128
5884	1093.040945
5885	1093.01284
5886	1092.990397
5887	1092.972482
5888	1092.950737
5889	1092.92588
5890	1092.90204
5891	1092.873044
5892	1092.848397
5893	1092.823864
5894	1092.795342
5895	1092.767861
5896	1092.7464
5897	1092.725856
5898	1092.697666
5899	1092.669175
5900	1092.641843
5901	1092.622725
5902	1092.600217
5903	1092.581026
5904	1092.552833
5905	1092.522123
5906	1092.500899
5907	1092.479098
5908	1092.462167
5909	1092.43481
5910	1092.411416
5911	1092.389794
5912	1092.354283
5913	1092.330901
5914	1092.308051
5915	1092.273112
5916	1092.251542
5917	1092.224879
5918	1092.198872
5919	1092.177145
5920	1092.150674
5921	1092.13149
5922	1092.111262
5923	1092.095105
5924	1092.071067
5925	1092.048443
5926	1092.024943
5927	1091.999777
5928	1091.982403
5929	1091.956626
5930	1091.925303
5931	1091.905299
5932	1091.882728
5933	1091.866734
5934	1091.849956
5935	1091.829054
5936	1091.810931
5937	1091.789027
5938	1091.762321
5939	1091.74676
5940	1091.73102
5941	1091.70498
5942	1091.679497
5943	1091.656487
5944	1091.631695
5945	1091.608457
5946	1091.586938
5947	1091.557102
5948	1091.540388
5949	1091.519212
5950	1091.499065
5951	1091.475994
5952	1091.451718
5953	1091.428584
5954	1091.400971
5955	1091.372297
5956	1091.350439
5957	1091.324354
5958	1091.293741
5959	1091.272882
5960	1091.251098
5961	1091.236496
5962	1091.21895
5963	1091.184917
5964	1091.16375
5965	1091.142133
5966	1091.121171
5967	1091.093773
5968	1091.074743
5969	1091.055353
5970	1091.024796
5971	1090.997325
5972	1090.971949
5973	1090.949533
5974	1090.92882
5975	1090.907831
5976	1090.88413
5977	1090.865195
5978	1090.847749
5979	1090.822355
5980	1090.797727
5981	1090.776557
5982	1090.757261
5983	1090.740093
5984	1090.723576
5985	1090.708204
5986	1090.676399
5987	1090.659648
5988	1090.627649
5989	1090.602062
5990	1090.583149
5991	1090.565605
5992	1090.546555
5993	1090.528893
5994	1090.511597
5995	1090.482628
5996	1090.464106
5997	1090.44177
5998	1090.42471
5999	1090.401941
6000	1090.373529
6001	1090.357831
6002	1090.331355
6003	1090.30934
6004	1090.288044
6005	1090.274617
6006	1090.246703
6007	1090.223619
6008	1090.20328
6009	1090.180022
6010	1090.166009
6011	1090.141875
6012	1090.118192
6013	1090.100305
6014	1090.081952
6015	1090.055249
6016	1090.026125
6017	1090.012418
6018	1089.982071
6019	1089.967628
6020	1089.950903
6021	1089.920504
6022	1089.898727
6023	1089.878631
6024	1089.860572
6025	1089.840338
6026	1089.821042
6027	1089.793944
6028	1089.77967
6029	1089.756701
6030	1089.735133
6031	1089.715735
6032	1089.697902
6033	1089.680578
6034	1089.658992
6035	1089.643683
6036	1089.624688
6037	1089.598886
6038	1089.580718
6039	1089.549318
6040	1089.530967
6041	1089.512045
6042	1089.484097
6043	1089.457035
6044	1089.435812
6045	1089.42003
6046	1089.401986
6047	1089.375842
6048	1089.359741
6049	1089.346046
6050	1089.315209
6051	1089.299455
6052	1089.282325
6053	1089.263247
6054	1089.238964
6055	1089.219599
6056	1089.197052
6057	1089.182697
6058	1089.16126
6059	1089.133806
6060	1089.114361
6061	1089.097005
6062	1089.071288
6063	1089.050017
6064	1089.024795
6065	1089.005123
6066	1088.98395
6067	1088.96625
6068	1088.939827
6069	1088.923138
6070	1088.903879
6071	1088.88001
6072	1088.85289
6073	1088.834821
6074	1088.812325
6075	1088.788574
6076	1088.770755
6077	1088.74865
6078	1088.724351
6079	1088.70119
6080	1088.673507
6081	1088.650727
6082	1088.635652
6083	1088.620129
6084	1088.598282
6085	1088.577736
6086	1088.554393
6087	1088.527063
6088	1088.493464
6089	1088.477232
6090	1088.449839
6091	1088.426344
6092	1088.398471
6093	1088.369007
6094	1088.336397
6095	1088.313856
6096	1088.290231
6097	1088.2688
6098	1088.245913
6099	1088.221075
6100	1088.199246
6101	1088.172525
6102	1088.154954
6103	1088.129476
6104	1088.105553
6105	1088.088161
6106	1088.065694
6107	1088.043327
6108	1088.015401
6109	1087.994074
6110	1087.963512
6111	1087.942716
6112	1087.918404
6113	1087.896518
6114	1087.86971
6115	1087.851196
6116	1087.833313
6117	1087.81453
6118	1087.798078
6119	1087.777721
6120	1087.751296
6121	1087.735339
6122	1087.71516
6123	1087.695093
6124	1087.67379
6125	1087.658604
6126	1087.633463
6127	1087.615484
6128	1087.585797
6129	1087.563651
6130	1087.541308
6131	1087.520711
6132	1087.497734
6133	1087.475733
6134	1087.455837
6135	1087.435552
6136	1087.421166
6137	1087.402739
6138	1087.379595
6139	1087.36067
6140	1087.345762
6141	1087.328276
6142	1087.30294
6143	1087.283944
6144	1087.260961
6145	1087.234027
6146	1087.209817
6147	1087.192123
6148	1087.162227
6149	1087.144639
6150	1087.127055
6151	1087.112056
6152	1087.08973
6153	1087.070441
6154	1087.049429
6155	1087.032205
6156	1087.006994
6157	1086.990386
6158	1086.962708
6159	1086.941673
6160	1086.922328
6161	1086.905965
6162	1086.881059
6163	1086.858216
6164	1086.833371
6165	1086.809619
6166	1086.791005
6167	1086.775093
6168	1086.754609
6169	1086.731507
6170	1086.705669
6171	1086.687786
6172	1086.66725
6173	1086.643867
6174	1086.627729
6175	1086.606993
6176	1086.583946
6177	1086.558085
6178	1086.54439
6179	1086.522462
6180	1086.496373
6181	1086.481903
6182	1086.455603
6183	1086.428706
6184	1086.402794
6185	1086.382606
6186	1086.360749
6187	1086.341629
6188	1086.314536
6189	1086.298064
6190	1086.275273
6191	1086.250394
6192	1086.22681
6193	1086.200966
6194	1086.171506
6195	1086.158483
6196	1086.135941
6197	1086.118278
6198	1086.094262
6199	1086.079608
6200	1086.053164
6201	1086.035121
6202	1086.017291
6203	1085.995315
6204	1085.97337
6205	1085.952134
6206	1085.934285
6207	1085.914559
6208	1085.897174
6209	1085.877438
6210	1085.856848
6211	1085.825655
6212	1085.809555
6213	1085.79231
6214	1085.777329
6215	1085.745566
6216	1085.720427
6217	1085.700525
6218	1085.670489
6219	1085.645317
6220	1085.626944
6221	1085.604945
6222	1085.584834
6223	1085.563008
6224	1085.538245
6225	1085.516535
6226	1085.482025
6227	1085.459018
6228	1085.436109
6229	1085.415285
6230	1085.389827
6231	1085.374689
6232	1085.361632
6233	1085.343267
6234	1085.310237
6235	1085.287032
6236	1085.267703
6237	1085.248009
6238	1085.225724
6239	1085.203773
6240	1085.186697
6241	1085.169769
6242	1085.153646
6243	1085.137255
6244	1085.115531
6245	1085.098399
6246	1085.0743
6247	1085.062881
6248	1085.047036
6249	1085.034054
6250	1085.017858
6251	1084.99684
6252	1084.975296
6253	1084.949185
6254	1084.925152
6255	1084.903642
6256	1084.878221
6257	1084.858373
6258	1084.831159
6259	1084.810279
6260	1084.784905
6261	1084.759603
6262	1084.737431
6263	1084.718057
6264	1084.700318
6265	1084.681557
6266	1084.658825
6267	1084.628987
6268	1084.60836
6269	1084.585181
6270	1084.563427
6271	1084.546374
6272	1084.515974
6273	1084.492205
6274	1084.465538
6275	1084.444268
6276	1084.427966
6277	1084.406867
6278	1084.387598
6279	1084.367839
6280	1084.344578
6281	1084.324972
6282	1084.301709
6283	1084.280856
6284	1084.262036
6285	1084.243174
6286	1084.222975
6287	1084.205161
6288	1084.186165
6289	1084.162772
6290	1084.138658
6291	1084.119457
6292	1084.097475
6293	1084.073164
6294	1084.046874
6295	1084.025895
6296	1084.007713
6297	1083.988306
6298	1083.967343
6299	1083.945139
6300	1083.925669
6301	1083.902557
6302	1083.877192
6303	1083.851155
6304	1083.818926
6305	1083.798745
6306	1083.782998
6307	1083.761237
6308	1083.744098
6309	1083.717407
6310	1083.704224
6311	1083.67931
6312	1083.657922
6313	1083.633405
6314	1083.615687
6315	1083.596679
6316	1083.57152
6317	1083.556572
6318	1083.533948
6319	1083.515409
6320	1083.495532
6321	1083.475865
6322	1083.449717
6323	1083.42555
6324	1083.402881
6325	1083.381417
6326	1083.358334
6327	1083.337905
